Drug_Name,URL
Tussigon (Hydrocodone Bitartrate and Homatropine Methylbromide Tablets),https://www.rxlist.com/tussigon-drug.htm
Tussionex (Hydrocodone and Chlorpheniramine),https://www.rxlist.com/tussionex-drug.htm
"Tuxarin-ER (Codeine Phosphate and Chlorpheniramine Maleate Extended Release Tablets, CIII)",https://www.rxlist.com/tuxarin-er-drug.htm
"Tuzistra XR (Codeine Polistirex, Chlorpheniramine Polistirex Extended-release Oral Suspension)",https://www.rxlist.com/tuzistra-xr-drug.htm
Twinrix (Hepatitis A Inactivated & Hepatitis B (Recombinant) Vaccine),https://www.rxlist.com/twinrix-drug.htm
Twirla (Levonorgestrel and Ethinyl Estradiol Transdermal System),https://www.rxlist.com/twirla-drug.htm
Twyneo (Tretinoin and Benzoyl Peroxide Cream),https://www.rxlist.com/twyneo-drug.htm
Twynsta (Telmisartan Amlodipine Tablets),https://www.rxlist.com/twynsta-drug.htm
Tyblume (Levonorgestrel and Ethinyl Estradiol Tablets),https://www.rxlist.com/tyblume-drug.htm
Tybost (Cobicistat Tablets),https://www.rxlist.com/tybost-drug.htm
"Tydemy (Drospirenone, Ethinyl Estradiol and Levomefolate Calcium Tablets)",https://www.rxlist.com/tydemy-drug.htm
Tyenne (Tocilizumab-aazg iIjection),https://www.rxlist.com/tyenne-drug.htm
Tygacil (Tigecycline),https://www.rxlist.com/tygacil-drug.htm
Tykerb (Lapatinib),https://www.rxlist.com/tykerb-drug.htm
Tylenol (Acetaminophen),https://www.rxlist.com/tylenol-drug.htm
Tylenol-Codeine (Acetaminophen and Codeine),https://www.rxlist.com/tylenol-codeine-drug.htm
Tylox (Oxycodone and Acetaminophen Capsules),https://www.rxlist.com/tylox-drug.htm
Tymlos (Abaloparatide Injection),https://www.rxlist.com/tymlos-drug.htm
Typhim (Typhoid Vi Polysaccharide Vaccine),https://www.rxlist.com/typhim-drug.htm
Typhoid Vaccine (Vivotif Oral),https://www.rxlist.com/vivotif-drug.htm
Typhoid Vi Polysaccharide Vaccine (Typhim),https://www.rxlist.com/typhim-drug.htm
Tyruko (Natalizumab-sztn Injection),https://www.rxlist.com/tyruko-drug.htm
Tyrvaya (Varenicline Solution Nasal Spray),https://www.rxlist.com/tyrvaya-drug.htm
Tysabri (Natalizumab),https://www.rxlist.com/tysabri-drug.htm
Tyvaso (Treprostinil Inhalation Solution),https://www.rxlist.com/tyvaso-drug.htm
Tyvaso DPI (Treprostinil Inhalation Powder),https://www.rxlist.com/tyvaso-dpi-drug.htm
Tyzeka (Telbivudine),https://www.rxlist.com/tyzeka-drug.htm
"Tzield (Teplizumab-mzwv Injection, for Intravenous Use)",https://www.rxlist.com/tzield-drug.htm
Ublituximab-xiiy Injection (Briumvi),https://www.rxlist.com/briumvi-drug.htm
Ubrelvy (Ubrogepant Tablets),https://www.rxlist.com/ubrelvy-drug.htm
Ubrogepant Tablets (Ubrelvy),https://www.rxlist.com/ubrelvy-drug.htm
Uceris (Budesonide Rectal Foam),https://www.rxlist.com/uceris-drug.htm
Uceris (Budesonide Tablets),https://www.rxlist.com/uceris-tablets-drug.htm
Udenyca (Pegfilgrastim-cbqv Injection),https://www.rxlist.com/udenyca-drug.htm
Ukoniq (Umbralisib Tablets),https://www.rxlist.com/ukoniq-drug.htm
Ulesfia (Benzyl Alcohol Lotion for Topical Use),https://www.rxlist.com/ulesfia-drug.htm
Ulipristal Acetate Tablet (Ella),https://www.rxlist.com/ella-drug.htm
Uloric (Febuxostat),https://www.rxlist.com/uloric-drug.htm
Ulspira (Nitric Oxide for Inhalation),https://www.rxlist.com/ulspira-drug.htm
Ultacan (Articaine HCl and Epinephrine for Injection),https://www.rxlist.com/ultacan-drug.htm
Ultane (Sevoflurane),https://www.rxlist.com/ultane-drug.htm
Ultiva (Remifentanil),https://www.rxlist.com/ultiva-drug.htm
Ultomiris (Ravulizumab-cwvz Injection),https://www.rxlist.com/ultomiris-drug.htm
Ultra-TechneKow (Technetium Tc 99m Generator For the Production of Sodium Pertechnetate Tc 99m Injection),https://www.rxlist.com/ultra-technekow-drug.htm
Ultracet (Tramadol Hydrochloride and Acetaminophen Tablets),https://www.rxlist.com/ultracet-drug.htm
Ultram (Tramadol Hcl),https://www.rxlist.com/ultram-drug.htm
Ultram ER (Tramadol HCl Extended-Release),https://www.rxlist.com/ultram-er-drug.htm
Ultrase (Pancrelipase),https://www.rxlist.com/ultrase-drug.htm
Ultrase MT (Pancrelipase Capsules),https://www.rxlist.com/ultrase-mt-drug.htm
Ultratag RBC (Technetium tc 99m-labeled Red Blood Cells Kit),https://www.rxlist.com/ultratag-rbc-drug.htm
Ultravate Cream (Halobetasol Propionate),https://www.rxlist.com/ultravate-drug.htm
Ultravate Ointment (Halobetasol Propionate Ointment),https://www.rxlist.com/ultravate-ointment-drug.htm
Ultravate X Cream (halobetasol propionate),https://www.rxlist.com/ultravate-x-drug.htm
Ultravist (Iopromide Injection),https://www.rxlist.com/ultravist-drug.htm
Ultresa (Pancrelipase),https://www.rxlist.com/ultresa-drug.htm
Umbralisib Tablets (Ukoniq),https://www.rxlist.com/ukoniq-drug.htm
Umeclidinium and Vilanterol Inhalation Powder (Anoro Ellipta),https://www.rxlist.com/anoro-ellipta-drug.htm
Umeclidinium Inhalation Powder (Incruse Ellipta),https://www.rxlist.com/incruse-ellipta-drug.htm
Unasyn (Ampicillin and Sulbactam),https://www.rxlist.com/unasyn-drug.htm
Uniphyl (Theophylline Anhydrous Tablet),https://www.rxlist.com/uniphyl-drug.htm
Uniretic (Moexipril HCl Hydrochlorothiazide Tablets),https://www.rxlist.com/uniretic-drug.htm
Unithroid (Levothyroxine Sodium),https://www.rxlist.com/unithroid-drug.htm
Unituxin (Dinutuximab Injection),https://www.rxlist.com/unituxin-drug.htm
Univasc (Moexipril),https://www.rxlist.com/univasc-drug.htm
Unoprostone isopropyl (Rescula),https://www.rxlist.com/rescula-drug.htm
Upadacitinib Extended-release Tablets (Rinvoq),https://www.rxlist.com/rinvoq-drug.htm
Uplizna (Inebilizumab-cdon Injection),https://www.rxlist.com/uplizna-drug.htm
Upneeq (Oxymetazoline Hydrochloride Ophthalmic Solution),https://www.rxlist.com/upneeq-drug.htm
Uptravi (Uptravi Selexipag Tablets),https://www.rxlist.com/uptravi-drug.htm
Uptravi Selexipag Tablets (Uptravi),https://www.rxlist.com/uptravi-drug.htm
"Urea Cream, 41% (Utopic)",https://www.rxlist.com/utopic-drug.htm
Urecholine (Bethanechol Chloride Tablets),https://www.rxlist.com/urecholine-drug.htm
Urex (Methenamine Hippurate),https://www.rxlist.com/urex-drug.htm
Uridine Triacetate Oral Granules (Xuriden),https://www.rxlist.com/xuriden-drug.htm
Uridine Triacetate Oral Granules (Vistogard),https://www.rxlist.com/vistogard-drug.htm
Urispas (Flavoxate Hydrochloride Tablets),https://www.rxlist.com/urispas-drug.htm
"Urobiotic (Oxytetracycline, Sulfamethizole and Phenazopyridine)",https://www.rxlist.com/urobiotic-drug.htm
Urocit-K (Potassium Citrate Extended-Release Tablets),https://www.rxlist.com/urocit-drug.htm
Urofollitropin (Fertinex),https://www.rxlist.com/fertinex-drug.htm
Urofollitropin for Injection (Metrodin),https://www.rxlist.com/metrodin-drug.htm
Urofollitropin Injection (Bravelle),https://www.rxlist.com/bravelle-drug.htm
Urokinase Injection (Kinlytic),https://www.rxlist.com/kinlytic-drug.htm
Uroxatral (Alfuzosin HCl),https://www.rxlist.com/uroxatral-drug.htm
Urso (Ursodiol),https://www.rxlist.com/urso-drug.htm
Ursodiol (Urso),https://www.rxlist.com/urso-drug.htm
Ursodiol Capsules (Reltone),https://www.rxlist.com/reltone-drug.htm
"Ursodiol, USP Capsules (Actigall)",https://www.rxlist.com/actigall-drug.htm
Ustekinumab (Stelara Injection),https://www.rxlist.com/stelara-drug.htm
Ustekinumab-aauz for Injection (Otulfi),https://www.rxlist.com/otulfi-drug.htm
Ustekinumab-aekn Injection (Selarsdi),https://www.rxlist.com/selarsdi-drug.htm
Ustekinumab-auub Injection (Wezlana),https://www.rxlist.com/wezlana-drug.htm
Ustekinumab-ttwe Injection (Pyzchiva),https://www.rxlist.com/pyzchiva-drug.htm
"Utibron Neohaler (Indacaterol and Glycopyrrolate Inhalation Powder, for Oral Inhalation Use)",https://www.rxlist.com/utibron-neohaler-drug.htm
"Utopic (Urea Cream, 41%)",https://www.rxlist.com/utopic-drug.htm
Uvadex (Methoxsalen),https://www.rxlist.com/uvadex-drug.htm
Uzedy (Risperidone),https://www.rxlist.com/uzedy-drug.htm
Vabomere (Meropenem and Vaborbactam Injection),https://www.rxlist.com/vabomere-drug.htm
Vabysmo (Faricimab-svoa Injection),https://www.rxlist.com/vabysmo-drug.htm
Vaccinia Immune Globulin Intravenous (VIGIV),https://www.rxlist.com/vigiv-drug.htm
Vaccinia Immune Gobulin (Human) Injection  (CNJ-016),https://www.rxlist.com/cnj-016-drug.htm
Vadadustat Tablets (Vafseo),https://www.rxlist.com/vafseo-drug.htm
Vafseo (Vadadustat Tablets),https://www.rxlist.com/vafseo-drug.htm
Vagifem (Estradiol Vaginal Tablets),https://www.rxlist.com/vagifem-drug.htm
Vaginal Jelly (Aci-Jel),https://www.rxlist.com/aci-jel-drug.htm
Vagistat-1 (Tioconazole),https://www.rxlist.com/vagistat-1-drug.htm
Valacyclovir Hydrochloride (Valtrex),https://www.rxlist.com/valtrex-drug.htm
Valbenazine Capsules (Ingrezza),https://www.rxlist.com/ingrezza-drug.htm
Valbenazine Capsules (Ingrezza Sprinkle),https://www.rxlist.com/ingrezza-sprinkle-drug.htm
Valchlor (Mechlorethamine Gel),https://www.rxlist.com/valchlor-drug.htm
Valcyte (Valganciclovir Hcl),https://www.rxlist.com/valcyte-drug.htm
Valdecoxib (Bextra),https://www.rxlist.com/bextra-drug.htm
Valganciclovir Hcl (Valcyte),https://www.rxlist.com/valcyte-drug.htm
Valium (Diazepam Tablets),https://www.rxlist.com/valium-drug.htm
Valoctocogene Roxaparvovec-rvox Suspension (Roctavian),https://www.rxlist.com/roctavian-drug.htm
Valproic Acid (Depakene),https://www.rxlist.com/depakene-drug.htm
Valproic Acid (Depacon),https://www.rxlist.com/depacon-drug.htm
Valproic Acid (Stavzor),https://www.rxlist.com/stavzor-drug.htm
Valrubicin (Valstar),https://www.rxlist.com/valstar-drug.htm
Valsartan (Diovan),https://www.rxlist.com/diovan-drug.htm
Valsartan and Hydrochlorothiazide (Diovan HCT),https://www.rxlist.com/diovan-hct-drug.htm
Valsartan Oral Solution (Prexxartan),https://www.rxlist.com/prexxartan-drug.htm
Valstar (Valrubicin),https://www.rxlist.com/valstar-drug.htm
Valtoco (Diazepam Nasal Spray),https://www.rxlist.com/valtoco-drug.htm
Valtrex (Valacyclovir Hydrochloride),https://www.rxlist.com/valtrex-drug.htm
Valtropin (Somatropin Injection),https://www.rxlist.com/valtropin-drug.htm
"Valturna (Aliskiren and Valsartan, USP Tablets)",https://www.rxlist.com/valturna-drug.htm
Vamorolone Oral Suspension (Agamree),https://www.rxlist.com/agamree-drug.htm
Vanadom (Carisoprodol Tablets),https://www.rxlist.com/vanadom-drug.htm
Vancocin (Vancocin),https://www.rxlist.com/vancocin-drug.htm
Vancomycin Hydrochloride (Vancomycin Hydrochloride Injection),https://www.rxlist.com/vancomycin-injection-drug.htm
Vancomycin Hydrochloride for Oral Solution (Firvanq),https://www.rxlist.com/firvanq-drug.htm
Vancomycin Hydrochloride Injection (Vancomycin Hydrochloride),https://www.rxlist.com/vancomycin-injection-drug.htm
Vandazole (Metronidazole Vaginal Gel),https://www.rxlist.com/vandazole-drug.htm
Vandetanib (Caprelsa),https://www.rxlist.com/caprelsa-drug.htm
Vanflyta (Quizartinib Tablets),https://www.rxlist.com/vanflyta-drug.htm
Vaniqa (Eflornithine),https://www.rxlist.com/vaniqa-drug.htm
Vanos (Fluocinonide),https://www.rxlist.com/vanos-drug.htm
Vantas (Histrelin Acetate),https://www.rxlist.com/vantas-drug.htm
Vantin (Cefpodoxmine Proxetil),https://www.rxlist.com/vantin-drug.htm
Vantrela ER (Hydrocodone),https://www.rxlist.com/vantrela-er-drug.htm
Vaprisol (Conivaptan Hcl Injection),https://www.rxlist.com/vaprisol-drug.htm
"Vaqta (Hepatitis A Vaccine, Inactivated)",https://www.rxlist.com/vaqta-drug.htm
Vardenafil HCl (Levitra),https://www.rxlist.com/levitra-drug.htm
Vardenafil Hydrochloride Orally Disintegrating Tablets (Staxyn),https://www.rxlist.com/staxyn-drug.htm
Varenicline (Chantix),https://www.rxlist.com/chantix-drug.htm
Varenicline Solution Nasal Spray (Tyrvaya),https://www.rxlist.com/tyrvaya-drug.htm
Varibar Honey (Barium Sulfate for Oral Suspension),https://www.rxlist.com/varibar-honey-drug.htm
Varibar Nectar (Barium Sulfate),https://www.rxlist.com/varibar-nectar-drug.htm
Varibar Pudding (Barium Sulfate),https://www.rxlist.com/varibar-pudding-drug.htm
Varibar Thin Honey (Barium Sulfate Oral Suspension),https://www.rxlist.com/varibar-thin-honey-drug.htm
Varibar Thin Liquid (Barium Sulfate Suspension),https://www.rxlist.com/varibar-thin-liquid-drug.htm
Varicella Virus Vaccine Live (Varivax),https://www.rxlist.com/varivax-drug.htm
Varicella Zoster Immune Globulin (Human) for Injection (VariZIG),https://www.rxlist.com/varizig-drug.htm
Varithena (Polidocanol Injectable Foam),https://www.rxlist.com/varithena-drug.htm
Varivax (Varicella Virus Vaccine Live),https://www.rxlist.com/varivax-drug.htm
VariZIG (Varicella Zoster Immune Globulin (Human) for Injection),https://www.rxlist.com/varizig-drug.htm
Varubi (Rolapitant Tablets),https://www.rxlist.com/varubi-drug.htm
Vascepa (Icosapent Ethyl Capsules),https://www.rxlist.com/vascepa-drug.htm
Vascor (Bepridil),https://www.rxlist.com/vascor-drug.htm
Vaseretic (Enalapril Maleate-Hydrochlorothiazide Tablets),https://www.rxlist.com/vaseretic-drug.htm
Vasocidin (Sulfacetamide and Prednisolone),https://www.rxlist.com/vasocidin-drug.htm
Vasopressin (Pitressin),https://www.rxlist.com/pitressin-drug.htm
vasopressin Injection (Vasostrict),https://www.rxlist.com/vasostrict-drug.htm
Vasostrict (vasopressin Injection),https://www.rxlist.com/vasostrict-drug.htm
Vasotec (Enalapril),https://www.rxlist.com/vasotec-drug.htm
Vasovist (Gadofosveset Trisodium Injection for Intravenous Use),https://www.rxlist.com/vasovist-drug.htm
"Vaxchora (Cholera Vaccine, Live, for Oral Administration)",https://www.rxlist.com/vaxchora-drug.htm
"Vaxelis (Diphtheria and Tetanus Toxoids and Acellular Pertussis Adsorbed, Inactivated Poliovirus, Haemophilus b Conjugate [Meningococcal Protein Conjugate] and Hepatitis B [Recombinant] Vaccine)",https://www.rxlist.com/vaxelis-drug.htm
Vaxneuvance (Pneumococcal 15-valent Conjugate Vaccine for Injection),https://www.rxlist.com/vaxneuvance-drug.htm
Vayarin (LipirinenT Capsules),https://www.rxlist.com/vayarin-drug.htm
Vayarol  (Orally Administered Prescription Medical Food),https://www.rxlist.com/vayarol-drug.htm
Vazculep (Phenylephrine Hydrochloride Injection),https://www.rxlist.com/vazculep-drug.htm
Vecamyl (Mecamylamine HCl Tablets),https://www.rxlist.com/vecamyl-drug.htm
Vectibix (Panitumumab Injection for Intravenous Use),https://www.rxlist.com/vectibix-drug.htm
Vectical Ointment (Calcitriol Ointment),https://www.rxlist.com/vectical-drug.htm
"Vecuronium Bromide (Vecuronium Bromide Injection, Powder, Lyophilized, for Solution)",https://www.rxlist.com/vecuronium-bromide-drug.htm
"Vecuronium Bromide Injection, Powder, Lyophilized, for Solution (Vecuronium Bromide)",https://www.rxlist.com/vecuronium-bromide-drug.htm
"Vedolizumab for Injection, for Intravenous Use  (Entyvio)",https://www.rxlist.com/entyvio-drug.htm
Vegzelma (Bevacizumab-adcd Injection),https://www.rxlist.com/vegzelma-drug.htm
Veklury (Remdesivir for Injection),https://www.rxlist.com/veklury-drug.htm
Velaglucerase Alfa for Injection (VPRIV),https://www.rxlist.com/vpriv-drug.htm
Velcade (Bortezomib),https://www.rxlist.com/velcade-drug.htm
Veletri (Epoprostenol Powder for Intravenous Administration),https://www.rxlist.com/veletri-drug.htm
Velmanase Alfa-tycv for Injection (Lamzede),https://www.rxlist.com/lamzede-drug.htm
Velosulin (Insulin Human),https://www.rxlist.com/velosulin-drug.htm
Velphoro (Sucroferric Oxyhydroxide Chewable Tablets),https://www.rxlist.com/velphoro-drug.htm
Velsipity (Etrasimod Tablets),https://www.rxlist.com/velsipity-drug.htm
Veltassa (Patiromer Powder for Suspension in Water for Oral Administration),https://www.rxlist.com/veltassa-drug.htm
Veltin (Clindamycin Phosphate and Tretinoin Gel),https://www.rxlist.com/veltin-drug.htm
Vemlidy Tablets (Tenofovir Alafenamide),https://www.rxlist.com/vemlidy-drug.htm
Vemurafenib (Zelboraf),https://www.rxlist.com/zelboraf-drug.htm
Venbysi XR (Venlafaxine Extended-Release Tablets ),https://www.rxlist.com/venbysi-xr-drug.htm
Venclexta (Venetoclax Tablets),https://www.rxlist.com/venclexta-drug.htm
Venetoclax Tablets (Venclexta),https://www.rxlist.com/venclexta-drug.htm
Venlafaxine Extended-Release Tablets  (Venbysi XR),https://www.rxlist.com/venbysi-xr-drug.htm
Venlafaxine Hydrochloride (Effexor),https://www.rxlist.com/effexor-drug.htm
Venlafaxine Hydrochloride Extended-Release (Effexor XR),https://www.rxlist.com/effexor-xr-drug.htm
Venofer (Iron Sucrose Injection),https://www.rxlist.com/venofer-drug.htm
Ventavis (Iloprost),https://www.rxlist.com/ventavis-drug.htm
Ventolin HFA (Albuterol Sulfate Inhalation Aerosol),https://www.rxlist.com/ventolin-hfa-drug.htm
Ventolin Solution (Albuterol Sulfate Inhalation Solution),https://www.rxlist.com/ventolin-solution-drug.htm
Ventolin Syrup (Albuterol Sulfate Syrup),https://www.rxlist.com/ventolin-syrup-drug.htm
Veopoz (Pozelimab Injection),https://www.rxlist.com/veopoz-drug.htm
Veozah (Fezolinetan Tablets),https://www.rxlist.com/veozah-drug.htm
VePesid (Etoposide),https://www.rxlist.com/vepesid-drug.htm
Veramyst (Fluticasone Furoate),https://www.rxlist.com/veramyst-drug.htm
Verapamil (Covera-HS),https://www.rxlist.com/covera-hs-drug.htm
Verapamil HCl (Calan),https://www.rxlist.com/calan-drug.htm
Verapamil Hydrochloride (Verelan PM),https://www.rxlist.com/verelan-pm-drug.htm
Verapamil Hydrochloride (Verelan),https://www.rxlist.com/verelan-drug.htm
Verapamil Hydrochloride (Verapamil Hydrochloride Injection),https://www.rxlist.com/verapamil-hydrochloride-drug.htm
Verapamil Hydrochloride Injection (Verapamil Hydrochloride),https://www.rxlist.com/verapamil-hydrochloride-drug.htm
Verapamil Hydrochloride Sustained-Release Oral Caplets (Calan SR),https://www.rxlist.com/calan-sr-drug.htm
Verapamil Hydrochloride Tablet (Isoptin SR),https://www.rxlist.com/isoptin-drug.htm
Verdeso (Desonide Foam),https://www.rxlist.com/verdeso-drug.htm
Veregen (Sinecatechins Ointment),https://www.rxlist.com/veregen-drug.htm
Verelan (Verapamil Hydrochloride),https://www.rxlist.com/verelan-drug.htm
Verelan PM (Verapamil Hydrochloride),https://www.rxlist.com/verelan-pm-drug.htm
Vericiguat Tablets (Verquvo),https://www.rxlist.com/verquvo-drug.htm
Verkazia (Cyclosporine Ophthalmic),https://www.rxlist.com/verkazia-drug.htm
Vermox (Mebendazole),https://www.rxlist.com/vermox-drug.htm
Verquvo (Vericiguat Tablets),https://www.rxlist.com/verquvo-drug.htm
Versacloz (Clozapine Oral Suspension),https://www.rxlist.com/versacloz-drug.htm
Verteporfin Injection (Visudyne),https://www.rxlist.com/visudyne-drug.htm
Verzenio (Abemaciclib Tablets),https://www.rxlist.com/verzenio-drug.htm
Vesanoid (Tretinoin),https://www.rxlist.com/vesanoid-drug.htm
VESIcare (Solifenacin Succinate),https://www.rxlist.com/vesicare-drug.htm
VESIcare LS (Solifenacin Succinate Oral Solution),https://www.rxlist.com/vesicare-ls-drug.htm
"Vestronidase Alfa-Vjbk Injection, for Intravenous Use (Mepsevii)",https://www.rxlist.com/mepsevii-drug.htm
Vevye (Cyclosporine Ophthalmic Solution),https://www.rxlist.com/vevye-drug.htm
Vexol (Rimexolone),https://www.rxlist.com/vexol-drug.htm
Vfend (Voriconazole),https://www.rxlist.com/vfend-drug.htm
Viadur (Leuprolide Acetate Implant),https://www.rxlist.com/viadur-drug.htm
