INDEX,Drug_Name,URL
7361,Stelazine (Trifluoperazine),https://www.rxlist.com/stelazine-drug.htm
7362,Stendra (Avanafil),https://www.rxlist.com/stendra-drug.htm
7363,Sterile Cefoperazone (Cefobid),https://www.rxlist.com/cefobid-drug.htm
7364,Sterile Electrolyte Concentrate for Infusion (Normocarb HF),https://www.rxlist.com/normocarb-hf-drug.htm
7365,Sterile Gel of Hyaluronic Acid (Restylane Lyft with Lidocaine),https://www.rxlist.com/restylane-lyft-drug.htm
7366,Sterile Hemofiltration Hemodiafiltration Solution (PrismaSol Solution),https://www.rxlist.com/prismasol-solution-drug.htm
7367,Sterile Intraocular Irrigating Solution (BSS Plus 500),https://www.rxlist.com/bss-plus-500-drug.htm
7368,Sterile Water (Sterile Water),https://www.rxlist.com/sterile-water-drug.htm
7369,Steritalc (Talc For Intrapleural Administration),https://www.rxlist.com/steritalc-drug.htm
7370,Stimate (Desmopressin Acetate Nasal Spray),https://www.rxlist.com/stimate-drug.htm
7371,Stimufend (pegfilgrastim-fpgk),https://www.rxlist.com/stimufend-drug.htm
7372,Stiolto Respimat (tiotropium bromide and olodaterol),https://www.rxlist.com/stiolto-respimat-drug.htm
7373,Stiripentol (Diacomit),https://www.rxlist.com/diacomit-drug.htm
7374,Stivarga (Regorafenib Tablets),https://www.rxlist.com/stivarga-drug.htm
7375,Stratagraft (Allogeneic Cultured Keratinocytes and Fibroblasts),https://www.rxlist.com/stratagraft-drug.htm
7376,Strattera (Atomoxetine HCl),https://www.rxlist.com/strattera-drug.htm
7377,Strensiq (Asfotase Alfa for Subcutaneous Administration),https://www.rxlist.com/strensiq-drug.htm
7378,Streptase (Streptokinase),https://www.rxlist.com/streptase-drug.htm
7379,Streptokinase (Streptase),https://www.rxlist.com/streptase-drug.htm
7380,Streptomycin (Streptomycin),https://www.rxlist.com/streptomycin-drug.htm
7381,Streptozocin (Zanosar),https://www.rxlist.com/zanosar-drug.htm
7382,Striant (Testosterone),https://www.rxlist.com/striant-drug.htm
7383,"Stribild (Elvitegravir, Cobicistat, Emtricitabine, Tenofovir DF)",https://www.rxlist.com/stribild-drug.htm
7384,Striverdi Respimat (Olodaterol Inhalation Spray),https://www.rxlist.com/striverdi-respimat-drug.htm
7385,Stromectol (Ivermectin),https://www.rxlist.com/stromectol-drug.htm
7386,Strontium-89 (Metastron),https://www.rxlist.com/metastron-drug.htm
7387,Sublimaze (Fentanyl Citrate),https://www.rxlist.com/sublimaze-drug.htm
7388,Sublocade (Buprenorphine Injection for Subcutaneous Use),https://www.rxlist.com/sublocade-drug.htm
7389,Suboxone (Buprenorphine HCl and naloxone HCl),https://www.rxlist.com/suboxone-drug.htm
7390,Subsys (Fentanyl Sublingual Spray),https://www.rxlist.com/subsys-drug.htm
7391,Subutex (Buprenorphine),https://www.rxlist.com/subutex-drug.htm
7392,Succimer (Chemet),https://www.rxlist.com/chemet-drug.htm
7393,Succinylcholine Chloride (Anectine),https://www.rxlist.com/anectine-drug.htm
7394,Succinylcholine Chloride Injection (Quelicin),https://www.rxlist.com/quelicin-drug.htm
7395,"Suclear (Sodium, Potassium, Magnesium and PEG-3350)",https://www.rxlist.com/suclear-drug.htm
7396,Sucraid (Sacrosidase Oral Solution),https://www.rxlist.com/sucraid-drug.htm
7397,Sucralfate (Carafate Tablets),https://www.rxlist.com/carafate-drug.htm
7398,Sucralfate (Carafate Suspension),https://www.rxlist.com/carafate-suspension-drug.htm
7399,Sucroferric Oxyhydroxide Chewable Tablets (Velphoro),https://www.rxlist.com/velphoro-drug.htm
7400,Sudafed (Pseudoephedrine),https://www.rxlist.com/sudafed-drug.htm
7401,Sufenta  (Sufentanil Citrate Injection),https://www.rxlist.com/sufenta-drug.htm
7402,Sufentanil Citrate Injection (Sufenta ),https://www.rxlist.com/sufenta-drug.htm
7403,Sufentanil Sublingual Tablet (Dsuvia),https://www.rxlist.com/dsuvia-drug.htm
7404,"Suflave (Polyethylene glycol 3350, Sodium Sulfate, Potassium Chloride, Magnesium Sulfate, and Sodium Chloride)",https://www.rxlist.com/suflave-drug.htm
7405,Sugammadex Injection (Bridion),https://www.rxlist.com/bridion-drug.htm
7406,Sular (Nisoldipine),https://www.rxlist.com/sular-drug.htm
7407,Sulbactam; Durlobactam for Injection (Xacduro),https://www.rxlist.com/xacduro-drug.htm
7408,Sulconazole (Exelderm),https://www.rxlist.com/exelderm-drug.htm
7409,Sulfacetamide (Plexion),https://www.rxlist.com/plexion-drug.htm
7410,Sulfacetamide and Prednisolone (Vasocidin),https://www.rxlist.com/vasocidin-drug.htm
7411,Sulfacetamide and Sulfur Lotion (Sodium Sulfacetamide and Sulfur Lotion),https://www.rxlist.com/sodium-sulfacetamide-and-sulfur-lotion-drug.htm
7412,Sulfacetamide Sodium and Prednisolone Acetate  (Blephamide Ophthalmic Ointment),https://www.rxlist.com/blephamide-drug.htm
7413,Sulfacetamide Sodium Ophthalmic Solution 10% (Bleph 10),https://www.rxlist.com/bleph-drug.htm
7414,Sulfadoxine and Pyrimethamine (Fansidar),https://www.rxlist.com/fansidar-drug.htm
7415,Sulfamethoxazole (Gantanol),https://www.rxlist.com/gantanol-drug.htm
7416,Sulfamethoxazole (IsonaRif),https://www.rxlist.com/isonarif-drug.htm
7417,Sulfamethoxazole and Trimethoprim Oral Suspension (Sulfatrim),https://www.rxlist.com/sulfatrim-drug.htm
7418,Sulfamethoxazole and Trimethoprim Suspension  (Bactrim Pediatric),https://www.rxlist.com/bactrim-pediatric-drug.htm
7419,"Sulfamethoxazole, Trimethoprim, Phenazopyridine (Zotrim)",https://www.rxlist.com/zotrim-drug.htm
7420,Sulfamylon (Mafenide Acetate),https://www.rxlist.com/sulfamylon-drug.htm
7421,Sulfamylon Cream (Mafenide Acetate Cream),https://www.rxlist.com/sulfamylon-cream-drug.htm
7422,Sulfasalazine Delayed Release Tablets (Azulfidine EN-Tabs),https://www.rxlist.com/azulfidine-drug.htm
7423,sulfasalazine Delayed Release Tablets (Azulfidine EN-tabs),https://www.rxlist.com/azulfidine-en-tabs-drug.htm
7424,"Sulfathiazole, Sulfacetamide and Sulfabenzamide (Sultrin)",https://www.rxlist.com/sultrin-drug.htm
7425,Sulfatrim (Sulfamethoxazole and Trimethoprim Oral Suspension),https://www.rxlist.com/sulfatrim-drug.htm
7426,Sulfinpyrazone (Anturane),https://www.rxlist.com/anturane-drug.htm
7427,Sulfur Hexafluoride Lipid-type A Microspheres Injectable Suspension (Lumason),https://www.rxlist.com/lumason-drug.htm
7428,Sulindac (Clinoril),https://www.rxlist.com/clinoril-drug.htm
7429,"Sultrin (Sulfathiazole, Sulfacetamide and Sulfabenzamide)",https://www.rxlist.com/sultrin-drug.htm
7430,Sumadan (Sodium Sulfacetamide Wash),https://www.rxlist.com/sumadan-drug.htm
7431,Sumatriptan and Naproxen Sodium Tablets (Treximet),https://www.rxlist.com/treximet-drug.htm
7432,Sumatriptan Injection (Sumavel DosePro),https://www.rxlist.com/sumavel-dosepro-drug.htm
7433,Sumatriptan Injection (Alsuma),https://www.rxlist.com/alsuma-drug.htm
7434,Sumatriptan Iontophoretic Transdermal System (Zecuity),https://www.rxlist.com/zecuity-drug.htm
7435,Sumatriptan Nasal Powder Nasal Administration (Onzetra Xsail),https://www.rxlist.com/onzetra-xsail-drug.htm
7436,Sumatriptan Nasal Spray (Imitrex Nasal Spray),https://www.rxlist.com/imitrex-nasal-spray-drug.htm
7437,Sumatriptan Nasal Spray (Tosymra),https://www.rxlist.com/tosymra-drug.htm
7438,Sumatriptan Succinate (Imitrex),https://www.rxlist.com/imitrex-drug.htm
7439,Sumatriptan Succinate Injection (Imitrex Injection),https://www.rxlist.com/imitrex-injection-drug.htm
7440,"Sumatriptan Succinate Subcutaneous Injection, USP (Zembrace-SymTouch)",https://www.rxlist.com/zembrace-symtouch-drug.htm
7441,Sumavel DosePro (Sumatriptan Injection),https://www.rxlist.com/sumavel-dosepro-drug.htm
7442,Sumaxin (Sodium Sulfacetamide Cleansing Pads),https://www.rxlist.com/sumaxin-cleansing-pads-drug.htm
7443,Sumaxin Wash and Topical Solution (Sodium Sulfacetamide and Sulfur),https://www.rxlist.com/sumaxin-wash-and-topical-solution-drug.htm
7444,Sumycin (Tetracycline),https://www.rxlist.com/sumycin-drug.htm
7445,Sunitinib Malate (Sutent),https://www.rxlist.com/sutent-drug.htm
7446,Sunlenca (Lenacapavir Tablets and Injection),https://www.rxlist.com/sunlenca-drug.htm
7447,Sunosi (Solriamfetol Tablets),https://www.rxlist.com/sunosi-drug.htm
7448,Supartz FX (Sodium Hyaluronate Solution),https://www.rxlist.com/supartz-fx-drug.htm
7449,Superabsorbent Hydrogel Particles in Capsules (Plenity),https://www.rxlist.com/plenity-drug.htm
7450,Supprelin LA (Histrelin Acetate Subcutaneous Implant),https://www.rxlist.com/supprelin-la-drug.htm
7451,Suprane (Desflurane),https://www.rxlist.com/suprane-drug.htm
7452,Suprax (Cefixime),https://www.rxlist.com/suprax-drug.htm
7453,Suprenza (phentermine hydrochloride),https://www.rxlist.com/suprenza-drug.htm
7454,"Suprep Bowel Prep Kit (sodium sulfate, potassium sulfate, and magnesium sulfate)",https://www.rxlist.com/suprep-drug.htm
7455,Surfaxin (Lucinactant Intratracheal Suspension),https://www.rxlist.com/surfaxin-drug.htm
7456,Surmontil (Trimipramine),https://www.rxlist.com/surmontil-drug.htm
7457,Survanta (Beractant),https://www.rxlist.com/survanta-drug.htm
7458,Sustiva (Efavirenz),https://www.rxlist.com/sustiva-drug.htm
7459,Sustol (Granisetron Extended-release Injection),https://www.rxlist.com/sustol-drug.htm
7460,Susvimo (Ranibizumab Injection),https://www.rxlist.com/susvimo-drug.htm
7461,"Sutab (Sodium Sulfate, Magnesium Sulfate, and Potassium Chloride Tablets)",https://www.rxlist.com/sutab-drug.htm
7462,Sutent (Sunitinib Malate),https://www.rxlist.com/sutent-drug.htm
7463,Sutimlimab-jome Injection (Enjaymo),https://www.rxlist.com/enjaymo-drug.htm
7464,Suvorexant Tablets (Belsomra),https://www.rxlist.com/belsomra-drug.htm
7465,"Sweet Vernal, Orchard, Perennial Rye, Timothy, and Kentucky Blue Grass Mixed Pollens Allergen Extract Sublingual Tablets (Oralair)",https://www.rxlist.com/oralair-drug.htm
7466,Syeda (Drospirenone and Ethinyl Estradiol Tablets),https://www.rxlist.com/syeda-drug.htm
7467,"Syfovre (Pegcetacoplan Injection, for Intravitreal Use)",https://www.rxlist.com/syfovre-drug.htm
7468,Sylatron (Peginterferon alfa-2b),https://www.rxlist.com/sylatron-drug.htm
7469,"Sylvant (Siltuximab Injection, for Intravenous Infusion)",https://www.rxlist.com/sylvant-drug.htm
7470,Symbenda (Bendamustine Hydrochloride),https://www.rxlist.com/symbenda-drug.htm
7471,Symbicort (Budesonide and Formoterol Fumarate Dihydrate),https://www.rxlist.com/symbicort-drug.htm
7472,Symbicort Aerosphere (Budesonide and Formoterol Fumarate Inhalation Aerosol),https://www.rxlist.com/symbicort-aerosphere-drug.htm
7473,Symbyax (Olanzapine and fluoxetine),https://www.rxlist.com/symbyax-drug.htm
7474,Symdeko (Tezacaftor/Ivacaftor Tablets and Ivacaftor Tablets),https://www.rxlist.com/symdeko-drug.htm
7475,"SYMFI (efavirenz, lamivudine and tenofovir disoproxil fumarate)",https://www.rxlist.com/symfi-drug.htm
7476,"Symfi Lo (Efavirenz, Lamivudine and Tenofovir Disoproxil Fumarate Tablets)",https://www.rxlist.com/symfi-lo-drug.htm
7477,Symjepi (Epinephrine Injection),https://www.rxlist.com/symjepi-drug.htm
7478,Symlin (Pramlintide Acetate Injection),https://www.rxlist.com/symlin-drug.htm
7479,Symmetrel (Amantadine Hydrochloride),https://www.rxlist.com/symmetrel-drug.htm
7480,Sympazan (Clobazam Oral Film),https://www.rxlist.com/sympazan-drug.htm
7481,Symproic (Naldemedine Tablets),https://www.rxlist.com/symproic-drug.htm
7482,"Symtuza (Darunavir, Cobicistat, Emtricitabine, and Tenofovir �Alafenamide Tablets)",https://www.rxlist.com/symtuza-drug.htm
7483,Synagis (Palivizumab),https://www.rxlist.com/synagis-drug.htm
7484,Synalar (Fluocinolone Acetonide),https://www.rxlist.com/synalar-drug.htm
7485,"Synalgos DC (Aspirin, Caffeine, and Dihydrocodeine Bitartrate Capsules, USP)",https://www.rxlist.com/synalgos-dc-drug.htm
7486,Synarel (Nafarelin Acetate for Central Precocious Puberty),https://www.rxlist.com/synarel-drug.htm
7487,Syndros ( C-X Dronabinol Oral Solution),https://www.rxlist.com/syndros-drug.htm
7488,Synera (Lidocaine and Tetracaine),https://www.rxlist.com/synera-drug.htm
7489,Synercid (Quinupristin and Dalfopristin),https://www.rxlist.com/synercid-drug.htm
7490,Synjardy (Empagliflozin and Metformin Hydrochloride Tablets),https://www.rxlist.com/synjardy-drug.htm
7491,Synjardy XR Extended-release Tablets (Empagliflozin and Metformin Hydrochloride Extended-release),https://www.rxlist.com/synjardy-xr-drug.htm
7492,Synojoynt (1% Sodium Hyaluronate Solution),https://www.rxlist.com/synojoynt-drug.htm
7493,Synribo (Omacetaxine Mepesuccinate ),https://www.rxlist.com/synribo-drug.htm
7494,Synthetic conjugated estrogens (Cenestin),https://www.rxlist.com/cenestin-drug.htm
7495,"Synthetic Conjugated Estrogens, B (Enjuvia)",https://www.rxlist.com/enjuvia-drug.htm
7496,Synthetic human angiotensin II (Giapreza),https://www.rxlist.com/giapreza-drug.htm
7497,Synthroid (Levothyroxine Sodium),https://www.rxlist.com/synthroid-drug.htm
7498,Synvisc (Hylan G-F 20),https://www.rxlist.com/synvisc-drug.htm
7499,Synvisc-One (Hylan G-F 20 Single Intra-articular Injection),https://www.rxlist.com/synvisc-one-drug.htm
7500,Syprine (Trientine),https://www.rxlist.com/syprine-drug.htm
7501,Tabloid (Thioguanine),https://www.rxlist.com/tabloid-drug.htm
7502,Tabrecta (Capmatinib Tablets),https://www.rxlist.com/tabrecta-drug.htm
7503,Taclonex (Calcipotriene and Betamethasone Dipropionate),https://www.rxlist.com/taclonex-drug.htm
7504,Taclonex Scalp (Calcipotriene and Betamethasone Dipropionate Topical Suspension),https://www.rxlist.com/taclonex-scalp-drug.htm
7505,Tacrine (Cognex),https://www.rxlist.com/cognex-drug.htm
7506,Tacrolimus (Protopic),https://www.rxlist.com/protopic-drug.htm
7507,Tacrolimus (Prograf),https://www.rxlist.com/prograf-drug.htm
7508,Tacrolimus Extended-release Capsules (Astagraf XL),https://www.rxlist.com/astagraf-xl-drug.htm
7509,Tacrolimus Extended-release Tablets (Envarsus XR),https://www.rxlist.com/envarsus-drug.htm
7510,Tadalafil (Cialis),https://www.rxlist.com/cialis-drug.htm
7511,Tadalafil Chewable Tablets (Chewtadzy),https://www.rxlist.com/chewtadzy-drug.htm
7512,Tadalafil Oral Suspension (Tadliq),https://www.rxlist.com/tadliq-drug.htm
7513,Tadalafil Tablets (Adcirca),https://www.rxlist.com/adcirca-drug.htm
7514,Tadalafil Tablets (Alyq),https://www.rxlist.com/alyq-drug.htm
7515,Tadliq (Tadalafil Oral Suspension),https://www.rxlist.com/tadliq-drug.htm
7516,Tafamidis and Tafamidis Meglumine Capsules (Vyndaqel and Vyndamax),https://www.rxlist.com/vyndaqel-and-vyndamax-drug.htm
7517,Tafasitamab-cxix Injection  (Monjuvi),https://www.rxlist.com/monjuvi-drug.htm
7518,Tafenoquine Tablets (Krintafel),https://www.rxlist.com/krintafel-drug.htm
7519,Tafenoquine Tablets (Arakoda),https://www.rxlist.com/arakoda-drug.htm
7520,Tafinlar (Dabrafenib Capsules),https://www.rxlist.com/tafinlar-drug.htm
7521,tafluprost (Zioptan),https://www.rxlist.com/zioptan-drug.htm
7522,Tagamet (Cimetidine),https://www.rxlist.com/tagamet-drug.htm
7523,Tagitol V (Barium Sulfate),https://www.rxlist.com/tagitol-v-drug.htm
7524,Tagraxofusp-erzs Injection (Elzonris),https://www.rxlist.com/elzonris-drug.htm
7525,Tagrisso (Osimertinib Tablets),https://www.rxlist.com/tagrisso-drug.htm
7526,Takhzyro (Lanadelumab-flyo Injection),https://www.rxlist.com/takhzyro-drug.htm
7527,Talacen (Pentazocine and Acetaminophen Tablets),https://www.rxlist.com/talacen-drug.htm
7528,Talazoparib Capsules (Talzenna),https://www.rxlist.com/talzenna-drug.htm
7529,Talc For Intrapleural Administration (Steritalc),https://www.rxlist.com/steritalc-drug.htm
7530,"Talicia (Omeprazole Magnesium, Amoxicillin and Rifabutin Delayed-release Capsules)",https://www.rxlist.com/talicia-drug.htm
7531,Taliglucerase Alfa (Elelyso),https://www.rxlist.com/elelyso-drug.htm
7532,Talimogene Laherparepvec Suspension for Intralesional Injection (Imlygic),https://www.rxlist.com/imlygic-drug.htm
7533,Talquetamab-tgvs Injection (Talvey),https://www.rxlist.com/talvey-drug.htm
7534,"Taltz (Ixekizumab Injection, for Subcutaneous Use)",https://www.rxlist.com/taltz-drug.htm
7535,Talvey (Talquetamab-tgvs Injection),https://www.rxlist.com/talvey-drug.htm
7536,Talwin Compound (Pentazocine and Aspirin),https://www.rxlist.com/talwin-compound-drug.htm
7537,"Talwin Injection (Pentazocine Lactate Injection, USP)",https://www.rxlist.com/talwin-injection-drug.htm
7538,Talwin Nx (Pentazocine and Naloxone),https://www.rxlist.com/talwin-nx-drug.htm
7539,Talzenna (Talazoparib Capsules),https://www.rxlist.com/talzenna-drug.htm
7540,Tambocor (Flecainide),https://www.rxlist.com/tambocor-drug.htm
7541,Tamiflu (Oseltamivir Phosphate),https://www.rxlist.com/tamiflu-drug.htm
7542,Tamoxifen Citrate (Soltamox),https://www.rxlist.com/soltamox-drug.htm
7543,Tamoxifen Citrate (Nolvadex),https://www.rxlist.com/nolvadex-drug.htm
7544,Tamsulosin Hydrochloride (Flomax),https://www.rxlist.com/flomax-drug.htm
7545,"Tanzeum (Albiglutide Pen for Injection, for Subcutaneous Use)",https://www.rxlist.com/tanzeum-drug.htm
7546,Tao (Troleandomycin),https://www.rxlist.com/tao-drug.htm
7547,Tapazole (Methimazole),https://www.rxlist.com/tapazole-drug.htm
7548,Tapentadol Extended-Release Film-Coated Tablets (Nucynta),https://www.rxlist.com/nucynta-drug.htm
7549,Tapentadol Extended-Release Film-Coated Tablets (Nucynta ER),https://www.rxlist.com/nucynta-er-drug.htm
7550,TaperDex (Dexamethasone Tablets),https://www.rxlist.com/taperdex-drug.htm
7551,Tapinarof Cream (Vtama),https://www.rxlist.com/vtama-drug.htm
7552,Tarceva (Erlotinib),https://www.rxlist.com/tarceva-drug.htm
7553,Targadox (Doxycycline Tablets),https://www.rxlist.com/targadox-drug.htm
7554,Targiniq ER (Oxycodone Hydrochloride and Naloxone Hydrochloride Extended Release Tablets),https://www.rxlist.com/targiniq-er-drug.htm
7555,Targretin (Bexarotene),https://www.rxlist.com/targretin-drug.htm
7556,Targretin Gel (Bexarotene Gel),https://www.rxlist.com/targretin-gel-drug.htm
7557,Tarka (Trandolapril and Verapamil ER),https://www.rxlist.com/tarka-drug.htm
7558,Tarlatamab-dlle for Injection (Imdelltra),https://www.rxlist.com/imdelltra-drug.htm
7559,Tarpeyo (Budesonide Delayed Release Capsules),https://www.rxlist.com/tarpeyo-drug.htm
7560,Tascenso ODT (Fingolimod Orally Disintegrating Tablets),https://www.rxlist.com/tascenso-odt-drug.htm
7561,Tasigna Capsules (Nilotinib Capsules),https://www.rxlist.com/tasigna-drug.htm
7562,Tasimelteon Capsules (Hetlioz),https://www.rxlist.com/hetlioz-drug.htm
7563,Tasimelteon Oral Suspension (Hetlioz LQ),https://www.rxlist.com/hetlioz-lq-drug.htm
7564,Tasmar (Tolcapone),https://www.rxlist.com/tasmar-drug.htm
7565,Taurolidine and Heparin Catheter Lock Solution (DefenCath),https://www.rxlist.com/defencath-drug.htm
7566,"Tauvid (Flortaucipir F 1 Injection, for Intravenous Use)",https://www.rxlist.com/tauvid-drug.htm
7567,Tavaborole (Tavaborole),https://www.rxlist.com/tavaborole-drug.htm
7568,"Tavaborole Topical Solution, 5% (Kerydin)",https://www.rxlist.com/kerydin-drug.htm
7569,"Tavalisse (Fostamatinib Disodium Hexahydrate Tablets, for Oral Use)",https://www.rxlist.com/tavalisse-drug.htm
7570,Tavneos (Avacopan Capsules),https://www.rxlist.com/tavneos-drug.htm
7571,Taxotere (Docetaxel for Injection),https://www.rxlist.com/taxotere-drug.htm
7572,Taytulla (Norethindrone Acetate-Ethinyl Estradiol-Ferrous Fumarate),https://www.rxlist.com/taytulla-drug.htm
7573,Tazarotene (Avage),https://www.rxlist.com/avage-drug.htm
7574,Tazarotene (Fabior),https://www.rxlist.com/fabior-drug.htm
7575,Tazarotene Cream (Tazorac Cream),https://www.rxlist.com/tazorac-cream-drug.htm
7576,Tazarotene Gel (Tazorac),https://www.rxlist.com/tazorac-drug.htm
